ID	STRING
10284	Khuyªn tai ®· gãi råi! Xin gi÷ lÊy!
10285	<color=gold>Cæ l·o th¸i<color>: Con trai cña l·o ®i ®¸nh c¸ ®· 3 ngµy kh«ng thÊy vÒ. L·o giµ råi, kh«ng thÓ tù ®i t×m ®­îc. VŞ ®¹i hiÖp nµy cã thÓ gióp l·o ra hå t×m nã ®­îc ko?
10286	<color=gold>Cæ l·o th¸i<color>: Con trai cña l·o ®i ®¸nh c¸ ®· 3 ngµy kh«ng thÊy vÒ. L·o giµ råi, kh«ng thÓ tù ®i t×m ®­îc. VŞ n÷ hiÖp nµy cã thÓ gióp l·o ra hå t×m nã ®­îc ko?
10287	Ng­¬i thÊy ®Êy! ta ®· giµ c¶ råi, quªn nãi cho ng­¬i biÕt con ta h×nh d¸ng thÕ nµo, khô khô... trªn cæ nã cã ®eo mét miÕng ngäc béi, rÊt dÔ ®Ó nhËn ra.
10288	BÕn ®ß ë phİa ®«ng thŞ trÊn, c¸c ng­ d©n th­êng cËp thuyÒn ë ®ã, nÕu ng­¬i thÊy nã th× nãi víi nã ta ®ang ë nhµ rÊt mong chê nã vÒ! Khô... Khô... 
10289	§©y ch¼ng ph¶i lµ ngäc béi cña con l·o sao? LÏ nµo .. lÏ nµo .. huhuhu... Con cña l·o chÕt th¶m qua, thö hái mét bµ giµ nh­ l·o sÏ sèng sao ®©y...
10290	§a t¹ ®¹i hiÖp ®· gióp l·o t×m ®­îc miÕng ngäc béi nµy, nh×n nã l·o c¶m gi¸c con trai ta ®ang ë bªn c¹nh! Bøc th­ ph¸p nµy lµ cña gia truyÒn, l·o th× mét ch÷ kh«ng biÕt, th«i th× tÆng ng­¬i vËy...
10291	§a t¹ n÷ hiÖp ®· gióp l·o t×m ®­îc miÕng ngäc béi nµy, nh×n nã l·o c¶m gi¸c con trai ta ®ang ë bªn c¹nh! Bøc th­ ph¸p nµy lµ cña gia truyÒn, l·o th× mét ch÷ kh«ng biÕt, th«i th× tÆng ng­¬i vËy...
10292	¤ « «! C¸i g× kia! B¹n trÎ cã bøc th­ ph¸p kia, cã thÓ nh­îng l¹i cho ta ®­îc ko, gi¸ c¶ cã thÓ th­¬ng l­îng, Bøc th­ ph¸p nµy lµ cña Ph¹m V¨n Chİnh C«ng næi tiÕng ®Êy!
10293	¤i!... Bao giê th× ta míi cã thÓ t×m ®­îc mét bøc th­ ph¸p quı nh­ thÕ nµy?
10294	§éng §×nh Hå nµy con ®­îc gäi lµ 'V©n Méng Tr¹ch', phİa B¾c gi¸p Tr­êng Giang, phİa Nam gi¸p 4 con s«ng T­¬ng, T­, Nguyªn, Phong danh hiÖu lµ 'B¸t B¸ch Lı §éng §×nh Hå'.
10295	§éng ®×nh hå réng mªnh m«ng, nói non chãt vãt, ®Æc ®iÓm lín nhÊt lµ ngoµi hå cã hå, trong hå cã nói, c¸ nhiÒu v« sè, lau sËy um tïm, n­íc trêi mét s¾c, h¶i ©u bay l­în. Xu©n thu tø quı lu«n thay ®æi.
10296	NÕu ng­¬i ®· ®ång ı b¸n cho ta th× kh«ng ®­îc ®æi ı ®©u ®Êy! §Ó xem ta cßn bao nhiªu ng©n l­îng... 5,10,15,20,...
10297	<color=gold>La tiªn sinh<color>: L­u l¹c giang hå c¶ nña ®êi, cuèi cïng còng chØ lµ mét kÎ bÇn hµn mµ th«i!
10298	<color=gold>¤ng chñ d­îc ®iÕm<color>: Ng­¬i ®· ¨n 5 cèc t¹p l­¬ng, kh«ng ph¸t háa nhøc ®Çu míi l¹! Chç ta tuy nhá nh­ng tuyÖt ®èi kh«ng thiÕu thø g×! Ng­¬i cã muèn mua İt thuèc kh«ng?
10299	<color=gold>Thî rÌn<color>: Gian hµng cña ta binh khİ tinh x¶o mµ gi¸ c¶ l¹i võa ph¶i, ®¹i hiÖp hµnh tÈu giang hå mµ kh«ng cã mét mãn binh khİ cho võa tay sao? Mua mét mãn ®i nµo?
10300	<color=gold>Chñ tiÖm t¹p hãa<color>: Hµng chÊt ®Çy trong tiÓu ®iÕm! Kh¸ch quan muèn mua g× nµo? GhĞ vµo xem thö ®i!
10301	<color=gold>Chñ töu ®iÕm<color>: Qu¸n r­îu nµy ®­îc truyÒn l¹i tõ tay «ng néi ta. Kh¸ch trong th«n th­êng lui tíi uèng vµi chung r­îu gi¶i khu©y.
10302	<color=gold>Ng« l·o th¸i<color>: Tuy ta kh«ng cã con trai nh­ng ®· cã mét ®øa con g¸i ngoan hiÒn, hiÕu thuËn, ng­êi ta ®Òu nãi «ng nhµ ta cã phóc!
10303	<color=gold>Hæ Tö N­¬ng<color>: Hång Mai qu¶ lµ mét c« g¸i hiÒn lµnh, hiÕu thuËn! Ai lÊy ®­îc c« ta thËt cã phóc! C« n­¬ng tèt nh­ vËy, ta nhÊt ®Şnh sÏ gióp c« Êy t×m ®­îc chång thËt tèt!
10304	<color=gold>Qu¸ch Dòng<color>: ThËt t×nh ta rÊt thİch Hång Mai nh­ng l¹i ng¹i ngïng kh«ng d¸m ngá lêi. NÕu Hång Mai hiÓu ®­îc lßng ta th× thËt lµ diÔm phóc cho ta! Chñ tiÖm t¹p hãa ë bê s«ng cã ®å trang søc quı míi nhËp vÒ. Chi b»ng ta mua cho Hång Mai 1 chiÕc tr©m cµi tãc. C« Êy nhÊt ®Şnh sÏ rÊt thİch!
10305	<color=gold>Thiªn Thiªn N­¬ng<color>: ¤ng nhµ ta ®· ra ngoµi lµm ¨n, th­êng xuyªn v¾ng nhµ. Ta thËt rÊt lo l¾ng! ChuyÖn lµm ¨n bu«n b¸n chØ lµ mua gi¸ thÊp b¸n gi¸ cao! 
10306	Hæ Tö ca lu«n g¹t gÉm ch¸u! Ch¸u ph¶i mĞc mÑ huynh Êy!
10307	Søc kháe ta vµ bµ nhµ ®Òu kh«ng tèt, khuª n÷ v× ch¨m sãc vî chång ta mµ vÉn ch­a lÊy chång, bËc lµm cha mÑ nh­ ta thËt kh«ng ph¶i víi con c¸i m×nh.
10308	Ai da! Kh«ng biÕt thóc thóc thî rÌn ®· lµm n¸ xong ch­a? Tay nghÒ cña ®¹i thóc rÊt giái. TiÖm thiÕt kiÕm cña «ng gÇn xa ®Òu biÕt tiÕng, t¹o ra nh­ng thø binh khİ tuyÖt vêi!
10309	T¹i sao tuyÕt vÉn ch­a r¬i nhØ? Ta thİch nhÊt lµ ch¹y ®ïa trªn tuyÕt!
10310	MÑ ta muèn ¨n thŞt heo luéc tái, nh­ng kh«ng thÊy ng­êi b¸n thŞt ®©u, lµm thÕ nµo b©y giê ®©y?
10311	<color=gold>Phô th©n Hæ Tö <color>: Vâ s­ bªn ngoµi th«n rÊt cã danh tiÕng. Hæ Tö nhµ ta tõ nhá ®· rÊt mª häc vâ. NÕu cã thÓ b¸i vŞ vâ s­ ®ã lµm thÇy th× thËt tèt qu¸! Nhµ ta lµ gia ®×nh rÊt b×nh th­êng, kh«ng biÕt häc vâ cã tèn nhiÒu ng©n l­îng kh«ng? §¹i hiÖp cã thÓ ®i hái vŞ vâ s­ ®ã giïm ta kh«ng?
10312	<color=gold>Phô th©n Hæ Tö <color>: Vâ s­ bªn ngoµi th«n rÊt cã danh tiÕng. Hæ Tö nhµ ta tõ nhá ®· rÊt mª häc vâ. NÕu cã thÓ b¸i vŞ vâ s­ ®ã lµm thÇy th× thËt tèt qu¸! Nhµ ta lµ gia ®×nh rÊt b×nh th­êng, kh«ng biÕt häc vâ cã tèn nhiÒu ng©n l­îng kh«ng? N÷ hiÖp cã thÓ ®i hái vŞ vâ s­ ®ã giïm ta kh«ng?
10313	<color=gold>NguyÖt H¹ l·o nh©n<color>: Thùc ra l·o giµ nµy suèt ngµy bËn rén, nh­ng cã thÓ xem vµ gi¶i quyÕt ®­îc t×nh duyªn cña ng­êi trÎ tuæi.
10314	Cha mÑ ta mÊt sím, nhê ng­êi cËu nu«i nÊng nªn ng­êi, cËu lµ ng­êi th©n thuéc nhÊt cña ta.
10315	Ta kh«ng cã con c¸i, chØ cã 1 ®øa ch¸u ®ang häc vâ t¹i §­êng M«n
10316	Qu¶ng tr­êng nhá.
10317	VŞ vâ s­ Êy cã më vâ ®­êng trong mét ng«i nhµ l¸ ë phİa §«ng th«n
10318	VÒ ¨n nãi, nhµ ta ai ai còng giái. RÊt thİch lµm mai mèi cho ng­êi ta!
10319	Hmm! Hæ Tö muèn häc vâ µ? §øa trÎ nµy ngµy th­êng rÊt hiÕu ®éng, xem ra t­ chÊt kh«ng tåi. §­îc, vÒ nãi víi cha nã, ta thu nhËn Hæ Tö lµm ®å ®Ö. §Òu lµ ng­êi cïng th«n c¶, ®õng tİnh tíi chuyÖn tiÒn nong! Mçi dŞp lÔ tÕt mang lªn x©u thŞt sÊy lµ ®­îc.
10320	Sao? ¤ng Êy ®· ®ång ı råi ­? C¸i mò nµy nhµ ta lµm ra. Tuy kh«ng ®¸ng gi¸ bao nhiªu, nh­ng ®Ó bµy tá lßng biÕt ¬n mong ng­¬i nhËn lÊy!
10321	<color=gold>Hæ Tö <color>: §¹i ca! Thî rÌn høa tÆng ®Ö mét c©y n¸, kh«ng biÕt ®· lµm xong ch­a, h·y hái «ng Êy giïm ®Ö!
10322	<color=gold>Hæ Tö <color>: Tû tû! Thî rÌn høa tÆng ®Ö mét c©y n¸, kh«ng biÕt ®· lµm xong ch­a, h·y hái «ng Êy giïm ®Ö!
10323	TiÖm cña thóc thóc Thî rÌn n»m ngay cña th«n, rÊt dÔ t×m!
10324	Ng­¬i ®Õn hái chiÕc n¸ cho tiÓu Hæ Tö µ? Ta ch­a ®éng tay tíi! §å cÇn thiÕt ta cßn ch­a ®i t×m. Ta l¹i kh«ng thÓ rêi tiÖm. ThÕ nµy nhĞ! Ng­¬i gióp ta ®i t×m ch¹c c©y vµ da tr©u. Cã ®ñ råi ta sÏ lËp tøc lµm ngay!
10325	Sao nhanh thÕ? §­a ch¹c c©y vµ da tr©u cho ta! Ta lµm ngay!
10326	§©y! §· lµm xong. Thay ta ®­a c©y n¸ cho tiÓu Hæ Tö nhĞ!
10327	<color=gold>Thî rÌn<color>: ChØ cÇn mang ch¹c vµ da tr©u ®Õn cho ta th× sÏ cã ngay c©y n¸ cho TiÓu Hæ, chØ cÇn ®îi mét lóc lµ xong. Ng­¬i muèn lo¹i vò khİ kh¸c kh«ng?
10328	H·y gióp ®Ö t×m nh÷ng nguyªn liÖu ®ã nhĞ! C¶m ¬n ®¹i ca nhiÒu l¾m!
10329	H·y gióp ®Ö t×m nh÷ng nguyªn liÖu ®ã nhĞ! C¶m ¬n tû tû nhiÒu l¾m!
10330	Tèt qu¸, tèt qu¸! Chót n÷a ®Ö sÏ ®i t×m Thiªn Thiªn ch¬i. Thanh vò khİ nµy ta t×m ®­îc ngoµi th«n, ®Ö gi÷ ë ®©y ch¼ng lµm g×, th«i th× göi tÆng ®¹i ca!
10331	Tèt qu¸, tèt qu¸! Chót n÷a ®Ö sÏ ®i t×m Thiªn Thiªn ch¬i. Thanh vò khİ nµy ta t×m ®­îc ngoµi th«n, ®Ö gi÷ ë ®©y ch¼ng lµm g×, th«i th× göi tÆng tû tû!
10332	<color=gold>Ng« l·o gia<color>: L·o cø ho m·i kh«ng ngít. Kh«ng biÕt khi nµo Hång Mai míi trë vÒ, tíi lóc ph¶i ®Õn D­îc ®iÕm hèt thuèc th«i...khÆc...khÆc..."
10333	§¹i hiÖp cã thÓ ®Õn d­îc phßng hái xem. Tõ ®©y ®i vÒ h­íng T©y vµ b­íc lµ tíi råi! KhÆc...khÆc...h·y nhí lµ 10 viªn Xuyªn Bèi Hoµn, phiÒn ®¹i hiÖp gióp l·o!
10334	N÷ hiÖp cã thÓ ®Õn d­îc phßng hái xem. Tõ ®©y ®i vÒ h­íng T©y vµ b­íc lµ tíi råi! KhÆc...khÆc...h·y nhí lµ 10 viªn Xuyªn Bèi Hoµn, phiÒn n÷ hiÖp gióp l·o!
10335	<color=gold>¤ng chñ d­îc ®iÕm<color>: Ng« l·o gia nhê ng­¬i ®Õn mua thuèc µ? Ta ®· chuÈn bŞ s½n cho ng­¬i <color=red>10 viªn<color> <color=green>Xuyªn Bèi Hoµn<color>, tæng céng <color=gold>200 l­îng<color>. Nh¾n víi Ng« l·o gia h·y gi÷ g×n søc kháe!
10336	Khi nµo cã ®ñ tiÒn th× h·y quay l¹i!
10337	§a t¹ ®¹i hiÖp! Mét ngµy nµo ®ã, ta b¶o Hång Mai lµm cho ng­¬i 1 ®«i giµy!
10338	§a t¹ n÷ hiÖp! Mét ngµy nµo ®ã, ta b¶o Hång Mai lµm cho c« n­¬ng 1 ®«i giµy!
10339	§a t¹ huynh ®· hèt thuèc cho cha muéi! §©y lµ ®«i giµy muéi míi võa may xong, nÕu huynh kh«ng chª xin h·y cÇm lÊy!
10340	§a t¹ tû ®· hèt thuèc cho cha muéi! §©y lµ ®«i giµy muéi míi võa may xong, nÕu tû kh«ng chª xin h·y cÇm lÊy!
10341	<color=gold>¤ng chñ d­îc ®iÕm<color>: Thuèc cña bæn tiÖm toµn lµ thø th­îng h¹ng, cã bÖnh trŞ bÖnh, kh«ng bÖnh c­êng th©n, cã muèn mua mét İt kh«ng?
10342	<color=gold>Thî rÌn<color>: Muèn mua lo¹i vò khİ nµo? Xin mêi xem vµ chän tù nhiªn!
10343	<color=gold>Chñ tiÖm t¹p hãa<color>: Bæn tiÖm tuy nhá nh­ng thø g× còng cã! Kh¸ch quan muèn mua g×?
10344	<color=gold>B¸n ngùa<color>: Ng­êi hµnh tÈu giang hå ®Òu cÇn ph¶i cã mét con ngùa tèt, ngùa cña ta tuy kh«ng ph¶i lµ danh c©u nh­ng søc chŞu ®ùng cña nã thËt kinh ng­êi! Tİnh nã l¹i «n hßa mµ gi¸ tiÒn còng kh«ng ®¾t l¾m!
10345	<color=gold>Xa phu<color>: Kh¸ch quan muèn ®i ®©u?
10346	<color=gold>Xa phu<color>: Muèn ngåi xe ®i ®©u?
10347	<color=gold>V­¬ng ThiÕt T­îng<color>: §¹i h¹ gi¸ ®©y vµo xem nhanh nµo!
10348	<color=gold>Khóc ThiÕt T­îng<color>: Tr­íc kia tiÖm thî rÌn nµy rÊt ¨n nªn lµm ra, rÊt nhiÒu vâ l©m cao thñ ®Õn ®©y ®Æt lµm binh khİ, b©y giê th×... Th«i kh«ng nãi cho xong! Muèn xem lo¹i binh khİ g×?
10349	<color=gold>¤ng chñ d­îc ®iÕm<color>: TiÖm ta thuèc nµo còng cã, d­ìng th©n kiÖn thÓ, kĞo dµi tuæi thä, bæ m¸u İch khİ, ng­¬i muèn mua g×?
10350	<color=gold>Chñ tiÖm t¹p hãa<color>: Kh¸ch quan cÇn g×? HiÖn giê thÕ ®¹o hçn lo¹n, sèng ®­îc qua ngµy thËt kh«ng dÔ, tiÖm ta thø g× còng rÎ, muèn mua thø g×?
10351	<color=gold>B¸n ngùa<color>: Ngùa cña ta cao lín, c­íc lùc l¹i tèt! Cã thÓ ch¹y liÒn mét ngµy mét ®ªm kh«ng nghØ, ch¾c ch¾n lµ ngùa tèt! Mua mét con ®i!
10352	<color=gold>Thî rÌn<color>: T¹i ®©y chuyªn lµm binh khİ cho qu©n ®éi nªn rÊt bËn rén. CÇn lo¹i vò khİ g× th× cø chän tù nhiªn nhĞ!
10353	<color=gold>¤ng chñ d­îc ®iÕm<color>: C¸c lo¹i thuèc trŞ ®· th­¬ng, trËt th­¬ng, trµng th­¬ng, vÕt c¾t, báng ®Çy ®ñ h¬n nh­ng chç kh¸c, ng­¬i muèn mua thuèc g×?
10354	<color=gold>Chñ tiÖm t¹p hãa<color>: Kh¸ch quan muèn mua thø g×? §å ¨n, ®å mÆc, hay ®å dïng?
10355	<color=gold>B¸n ngùa<color>: Cho dï lµ Thiªn Lı M· còng cÇn ph¶i chän lùa míi ®­îc. TiÕc r»ng ®êi cã nhiÒu kÎ chØ nh×n bÒ ngoµi mµ chän lùa. ThËt gi¶ bÊt ph©n, thŞ phi bÊt minh, thËt ®¸ng buån c­êi!
10356	<color=gold>Xa phu<color>: Ng­¬i muèn ®i ®©u? §i xe cña ta, b¶o ®¶m võa nhanh võa tiÖn!
10357	<color=gold>VÖ binh thµnh m«n<color>: Tuy kh«ng ph¶i lµ ng­êi trong giang hå, nh­ng hµng ngµy ta thÊy c¸c ng­¬i qua l¹i rÊt nhiÒu lÇn. Kh«ng ph¶i kho¸c l¸c v× hoµn c¶nh c¸c ng­¬i ta hiÓu rÊt râ!
10358	Kh¶m n¹m thñy tinh cã liªn quan tíi sù thay ®æi ngò hµnh, phĞp vËn chuyÓn linh khİ, søc ng­êi kh«ng thÓ ®o¸n ®­îc, ch­a ch¾c t¹o ra mét vËt phÈm cao siªu nh­ ta hy väng; nh­ng cßn ®å phæ vò khİ vµ kú tr©n dŞ b¶o th× cã thÓ thay ®æi ®¼ng cÊp cña trang bŞ. Cã ph¶i kh¸ch quan muèn kh¶m n¹m trang bŞ nµy kh«ng?
10359	Danh dù cña TiÒn Trang chóng ta rÊt quan träng, tuyÖt ®èi kh«ng g¹t ng­êi!
10360	<color=gold>Chñ TiÒn Trang<color>: ThiÕu hiÖp cÇn g×?
10361	Xem t­íng m¹o ng­¬i phong trÇn thÕ nµy, ch¾c tõ xa ®Õn µ?
10362	Ph­îng T­êng phñ lµ thŞ trÊn lín ë T©y B¾c, tuy kh«ng phån vinh hoa lÖ nh­ Giang Nam, nh­ng thŞ trÊn còng ®«ng ®óc n¸o nhiÖt l¾m!
10363	Ng­¬i ®Õn lµm ¨n hay tham quan vËy?
10364	§Õn Ph­îng T­îng ®õng quªn l¹i chç LiÔu L©m Töu Ph­êng th­ëng thøc T©y Phông Töu!
10365	<color=gold>Vâ l©m truyÒn nh©n<color>: Thêi thÕ lo¹n l¹c, ch­ vŞ nªn gi÷ ®¹o chİnh ph¸i, t¹o phóc chóng sinh. Cã thÕ míi hi väng trë thµnh mét ®¹i hiÖp ®­îc mäi ng­êi ng­ìng mé!
10366	<color=gold>DŞch quan<color>: ViÖc qu©n c¬ cña TriÒu ®×nh gÇn ®©y lu«n bŞ giÆc Kim biÕt tr­íc, ta nghi ngê cã néi gi¸n. Nh­ng tr­íc khi mÊy tªn b¹i lo¹i nµy bŞ ph¸t hiÖn, ta muèn r»ng tin nµy kh¾p n¬i ®Òu biÕt, ng­¬i cã muèn gãp mét phÇn søc cho Quèc gia kh«ng?
10367	<color=gold>DŞch quan<color>: Trong ¶i <color=violet>Phong Kú <color>, ng­¬i cã thÓ chän ®Õn cæng ra, nh­ thÕ coi nh­ hoµn thµnh nhiÖm vô nh­ng chØ nhËn ®­îc ®iÓm danh väng. Trong ¶i, chóng ta cã lËp nh÷ng môc tiªu nhiÖm vô ®¬n gi¶n: Däc ®­êng ng­¬i sÏ thÊy nhiÒu kı hiÖu cña qu©n ta ®Ó l¹i, cïng lóc cã nhiÒu gian tÕ Kim Quèc. Ng­¬i chØ cÇn tiÕp xóc 5 täa ®é trong b¶n ®å cã thÓ ®Õn cæng ra t×m B¹ch Dùc T­íng Qu©n qua ¶i. Nh­ng biÓu hiÖn cña ng­¬i ®Òu n»m trong tÇm m¾t cña trinh s¸t ta ph¸i ®Õn. §èi víi viÖc t¨ng ®¼ng cÊp Yªu bµi cña ng­¬i sÏ rÊt cã lîi.
10368	<color=gold>DŞch quan<color>: Hñy bá nhiÖm vô <color=violet>Phong Kú <color> sÏ kh«ng ®­îc nhËn th­ëng, bao nhiªu cè g¾ng sÏ tan thµnh m©y khãi. Ng­¬i ®ång ı hñy bá chø?
10369	<color=gold>DŞch quan<color>: Chóc mõng ng­¬i ®· hoµn thµnh nhiÖm vô! ThÓ hiÖn rÊt tèt!
10370	<color=gold>DŞch quan<color>: Ch­a tiÕp nhËn nhiÖm vô nµo ng­¬i cßn l¹i tr¶ nhiÖm vô! Ng­êi ®©u? B»m c¸i tªn nµy lµm nh©n b¸nh bao cho ta!
10371	<color=gold>DŞch quan<color>: §· l©u ta kh«ng mµng ®Õn nh÷ng chuyÖn trªn giang hå, thêi cuéc lóc nµy qu¸ hçn lo¹n, ¾t h¼n triÒu ®×nh sÏ cã nhiÒu viÖc ph¶i lµm.
10372	§¹i hiÖp muèn ®i ®©u?
10373	N÷ hiÖp muèn ®i ®©u?
10374	§­êng ®i ®Õn c¸c thµnh thŞ lín thÕ nµy rÊt xa. Cã khi ph¶i mÊt vµi ngµy ®­êng míi tíi n¬i.
10375	Kh«ng tiÒn kh«ng thÓ ngåi xe!
10376	<color=gold>Nha dŞch<color>: Quèc cã quèc ph¸p, gia cã gia quy. Ng­êi hai tay dİnh ®Çy m¸u tanh ch¹y trèn tíi ch©n trêi gãc biÓn còng kh«ng thÓ tho¸t khái luËt ph¸p!
10377	Ta v« t×nh lµm bŞ th­¬ng ng­êi kh¸c, nay ®Õn tù thó!
10378	Bæn phñ ®· ®iÒu tra, ng­¬i chØ lµ phßng vÖ chİnh ®¸ng mµ th«i! Sau nµy cÈn thËn mét chót! Ng­¬i ®i ®i!
10379	Nî m¸u cña ng­¬i qu¸ s©u nÆng råi! Cßn muèn tù thó? Hõ! Chê ng­êi ®uæi giÕt ®i!
10380	<color=gold>Nha dŞch<color>: Mau ®i chç kh¸c! Nh×n c¸i g×? Cã ph¶i lµ ®ång bän kh«ng?
10381	Hõm! B»ng h÷u cña ng­¬i ë ®¹i lao ng· bÖnh sao? NÕu nh­ vËy, cho ng­¬i vµo th¨m mét chót còng lµ lÏ th­êng t×nh! Nhí kh«ng ®­îc lµm g× lĞn lót!
10382	Mau tr¸nh ra cho ta! Cã muèn ta b¾t lu«n v× téi ®ång ®¶ng kh«ng h¶?
10383	<color=gold>Lao ®Çu<color>: Ng­¬i th¨m xong ch­a? §i nhanh mét chót ®i!
10384	Téi nghiÖt cña ng­¬i ®· hÕt, cã thÓ xuÊt ngôc ra ngoµi råi!
10385	§a ta ®¹i ca! NÕu ®· nh­ vËy th× ta ®i ®©y.
10386	<color=gold>Lao ®Çu<color>: Ph¹m nh©n kh«ng ®­îc tù ı ®i lung tung!
10387	Ta chØ muèn hái mét chót, b©y giê ®· lµ giê g×?
10388	Hái hái c¸i g×? Ngøa ®ßn ph¶i kh«ng? Cßn kh«ng mau trë l¹i chç ngåi! Ta l¹i lµm cho vµi roi b©y giê!
10389	Ng­¬i cã thÓ cã nhiÒu ng©n l­îng nh­ vËy sao? Hõ! BiÕt vËy ta ®· ra gi¸ cao h¬n!
10390	Kh«ng cã <color=gold>ng©n l­îng<color> mµ tİnh lõa ta sao? Cót ®i! Cã tin ta l¹i quÊt ng­¬i vµi roi kh«ng h¶?
10391	Ha! Ha! LuËt ph¸p còng cã thÓ l¸ch ®­îc! ChØ cÇn cã ng©n l­îng! Nªn nhí ®­îc ra ngoµi råi th× ®õng t¸i ph¹m n÷a kÎo l¹i mÊt tiÒn ngu! Ha! Ha
10392	ThËt lµ nhøc ®Çu! Ng­¬i muèn ra khái ®©y th× cÇn <color=green>1 Kim Nguyªn B¶o<color>! Cã muèn ra ngoµi hay kh«ng lµ do ng­¬i quyÕt ®Şnh.
10393	Kh«ng cã <color=green>Kim Nguyªn B¶o<color> mµ tİnh lõa ta sao? Cót ®i! Cã tin ta l¹i quÊt ng­¬i vµi roi kh«ng h¶?
10394	<color=gold>C«ng B×nh Tö <color>: §©y lµ ®Êu tr­êng thi ®Êu l«i ®µi, n¬i c¸c nh©n sÜ trªn giang hå ®¬n ®Êu hoÆc tæ chøc thi ®Êu ®éi. HiÖn t¹i ch­a cã ai b¸o danh thi ®Êu, c¸c h¹ cã muèn b¸o danh kh«ng? <color=yellow>HiÖn t¹i më miÔn phİ l«i ®µi<color>!
10395	<color=red>Kh«ng t×m thÊy y phôc trªn ng­êi, kh«ng thÓ ®İnh phi phong.<color>
10396	Trang bŞ <color=gold>Hoµng Kim<color> kh«ng thÓ ®İnh phi phong.
10397	<color=red>Y phôc ®· ®İnh phi phong råi, kh«ng thÓ tiÕp tôc ®İnh.<color>
10398	Y phôc ®· ®­îc <color=green>®İnh phi phong<color> thµnh c«ng.
10399	Xin lçi! Ta chØ cã thÓ ®­a ng­¬i ®Õn nh÷ng n¬i ®· ®i qua nh­ng ng­¬i ch­a ®i ®©u c¶!
10400	§¼ng cÊp ph¶i ®¹t tõ <color=red>80 trë lªn<color> míi cã thÓ tham gia chiÕn tr­êng <color=lightsalmon>Tèng<color> <color=yellow>Kim<color>.
10401	ChiÕn tr­êng lµ n¬i khèc liÖt cã thÓ cã ®i mµ kh«ng cã vÒ! Ng­¬i c¶m thÊy chİnh m×nh cã ®ñ can ®¶m vµ søc lùc ®Ó lªn ®­êng hay kh«ng? Nªn nhí cÊp ®é tèi thiÓu ®Ó chŞu ®ùng ®­îc ë n¬i nµy lµ <color=green>80 cÊp<color>!
10402	Khu vùc nµy kh«ng thÓ sö dông <color=green>Tèng Kim chiªu th­ <color>!
10403	Muèn ghi danh ph¶i lµ <color=yellow>§éi tr­ëng<color>! §éi cña c¸c h¹ kh«ng ®ñ <color=yellow>2<color> ng­êi.
10404	Ng­êi b¸o danh ph¶i lµ <color=yellow>§éi tr­ëng<color>!
10405	C¸c h¹ muèn thi ®Êu l«i ®µi? Sè ng­êi nhiÒu nhÊt mçi bªn lµ bao nhiªu?
10406	§· cã ng­êi ghi danh thi ®Êu! Xin chê gi©y l¸t...
10407	L«i ®µi lµ n¬i ®Ó häc hái kinh nghiÖm lÉn nhau. Muèn tham gia l«i ®µi, tr­íc hÕt ph¶i ®Õn chç ta ghi danh.	
10408	V× thêi gian cã giíi h¹n, sau khi ghi danh th× lËp tøc b¾t ®Çu trËn chiÕn. §ang cã ng­êi thi ®Êu th× kh«ng thÓ ghi danh.
10409	Sau khi ghi danh, cã thÓ ®Õn khu chuÈn bŞ. Thêi gian chuÈn bŞ lµ <color=yellow>2 phót<color>. Thêi gian thi ®Êu lµ <color=yellow>10 phót<color>.
10410	L«i ®µi <color=yellow>1 vs 1<color> cã thÓ trùc tiÕp thi ®Êu, kh«ng cÇn thiÕt m· trËn ®Êu.
10411	C¸c h¹ kh«ng ph¶i <color=yellow>®éi tr­ëng<color> trong chiÕn ®éi! Ta kh«ng thÓ tïy tiÖn th«ng b¸o m· trËn ®Êu!
10412	Kh«ng cã m· trËn ®Êu kh«ng thÓ th­îng ®µi! Ng­¬i cã kh«ng?
10413	C¸c h¹ kh«ng ph¶i lµ tuyÓn thñ ®· b¸o danh v× vËy kh«ng thÓ vµo l«i ®µi, xin h·y ®øng ngoµi xem!
10414	C¸c h¹ ®· nhËp sai, hái <color=yellow>®éi tr­ëng<color> ®Ó x¸c ®Şnh l¹i, xin c¸m ¬n!
10415	Sè ng­êi thi ®Êu ®· ®ñ!
10416	Xin chµo, c¸c h¹ cÇn ta gióp ®ì g× kh«ng???.
10417	Xem bé thÇn s¾c ng­¬i nhît nh¹t thÕ! Cã cÇn mua İt thuèc kh«ng?
10418	<color=gold>ThiÕu L©m ph¶n t¨ng<color>: Ng­êi muèn rÌn luyÖn g©n cèt, ®¶ th«ng l¹i kinh m¹ch sao? TÊt nhiªn ta cã thÓ gióp ®ì!
10419	BÕn thuyÒn Giang T©n Th«n.
10420	Tİnh n¨ng nµy hiÖn ®ang t¹m ®ãng. Vui lßng quay l¹i sau!
10421	<color=gold>NhiÕp Thİ TrÇn<color>: NÕu ai cã thÓ hoµn thµnh 160 nhiÖm vô s¸t thñ liªn hoµn, th× cã thÓ ®­îc coi lµ s¸t thñ thùc thô. Mçi ngµy chØ cÇn hoµn thµnh <color=yellow>8 nhiÖm vô <color>lµ ®­îc.<enter>H·y nhanh tay nhËn nhiÖm vô, cïng víi nhãm cña m×nh ®Ó thÓ hiÖn n¨ng lùc s¸t thñ ®i.
